Rank,Compound,SMILES,Affinity_kcal_per_mol,DLG_file,Within_Pocket
148,ZINC000428408580_docked,Cc1ccc(C#N)cc1S(=O)(=O)NCc1ccc(S(C)(=O)=O)c(Cl)c1,-10.33,ZINC000428408580_docked.dlg,TRUE
149,ZINC000171552843_docked,Cc1ccc(C(=O)N2CCC(Oc3cccc(C#N)c3)CC2)cc1S(C)(=O)=O,-10.33,ZINC000171552843_docked.dlg,TRUE
150,ZINC000595365793_docked,CNC(=O)CC1(CNS(=O)(=O)Cc2ccc(F)cc2C#N)CCCCC1,-10.33,ZINC000595365793_docked.dlg,TRUE
151,ZINC000801173873_docked,C[C@@H](NC(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1)[C@@H](O)c1cccc(F)c1,-10.33,ZINC000801173873_docked.dlg,FALSE
152,ZINC000771736983_docked,Cc1ccc(C)c(S(=O)(=O)NCCC(=O)N[C@H](C)[C@@H](O)c2cccc(F)c2)c1,-10.33,ZINC000771736983_docked.dlg,TRUE
153,ZINC000536688117_docked,CC(C)Nc1cc(F)ccc1NC(=O)c1ccc(S(C)(=O)=O)c(Br)c1,-10.32,ZINC000536688117_docked.dlg,TRUE
154,ZINC000810563318_docked,CS(=O)(=O)c1ccccc1CC(=O)O[C@@H](c1ccccc1)c1cccc(F)c1,-10.32,ZINC000810563318_docked.dlg,FALSE
155,ZINC000293808432_docked,CC(C)[C@@H]1N(C(=O)c2ccc(S(C)(=O)=O)c(Br)c2)CC1(C)C,-10.32,ZINC000293808432_docked.dlg,TRUE
156,ZINC000185302466_docked,Cc1ccc(C#N)cc1S(=O)(=O)N1CCC(O)(Cc2cccc(F)c2)CC1,-10.31,ZINC000185302466_docked.dlg,TRUE
157,ZINC000751262030_docked,Cc1cc(S(C)(=O)=O)c(C)c(S(=O)(=O)NC[C@H](O)c2cccc(F)c2)c1,-10.31,ZINC000751262030_docked.dlg,TRUE
158,ZINC000830520597_docked,CC(C)(C(=O)NCCc1ccccc1S(C)(=O)=O)c1cc(F)cc(C#N)c1,-10.31,ZINC000830520597_docked.dlg,FALSE
159,ZINC000156711054_docked,Cc1ccc(C#N)cc1S(=O)(=O)NC[C@H](C[C@H](C)O)c1ccccc1,-10.3,ZINC000156711054_docked.dlg,TRUE
160,ZINC000809216704_docked,C[C@@H](NC(=O)c1ccc(S(C)(=O)=O)c(Br)c1)[C@@H](O)c1ccccc1,-10.3,ZINC000809216704_docked.dlg,FALSE
161,ZINC000469804073_docked,Cc1ccc(S(C)(=O)=O)cc1S(=O)(=O)NC[C@@H](C[C@@H](C)O)c1ccccc1,-10.3,ZINC000469804073_docked.dlg,TRUE
162,ZINC000513484651_docked,CS(=O)(=O)c1ccccc1NC(=O)c1cccc(COc2ccccc2C#N)c1,-10.3,ZINC000513484651_docked.dlg,TRUE
163,ZINC000428412666_docked,CS(=O)(=O)c1ccc(CNS(=O)(=O)Cc2cc(C#N)ccc2F)cc1Cl,-10.3,ZINC000428412666_docked.dlg,TRUE
164,ZINC000413190369_docked,CS(=O)(=O)c1ccccc1CNC(=O)N[C@H]1C[C@H]1c1cccc(F)c1,-10.3,ZINC000413190369_docked.dlg,TRUE
165,ZINC000810919988_docked,C[C@@H](NC(=O)CNS(=O)(=O)c1cccc(C#N)c1)[C@@H](O)c1cccc(F)c1,-10.29,ZINC000810919988_docked.dlg,FALSE
166,ZINC000766820716_docked,C[C@@H](NS(=O)(=O)Cc1cc(C#N)ccc1F)c1cc(F)ccc1N1CCC(O)CC1,-10.29,ZINC000766820716_docked.dlg,TRUE
167,ZINC000481256878_docked,Cc1ccc(S(C)(=O)=O)cc1S(=O)(=O)N[C@H]1CC[C@@H](c2cccc(F)c2)C1,-10.29,ZINC000481256878_docked.dlg,TRUE
168,ZINC000538743411_docked,CS(=O)(=O)c1ccc(C(=O)N2CCC[C@H]2c2cccc(F)c2)cc1Br,-10.29,ZINC000538743411_docked.dlg,TRUE
169,ZINC000266356506_docked,C[C@H]1C[C@H](c2cccc(F)c2)N(S(=O)(=O)c2cccc(S(C)(=O)=O)c2)C1,-10.28,ZINC000266356506_docked.dlg,TRUE
170,ZINC000785402842_docked,Cc1ccc(S(C)(=O)=O)cc1S(=O)(=O)NC[C@H](O)c1cc(F)cc(Cl)c1,-10.28,ZINC000785402842_docked.dlg,TRUE
171,ZINC000065359955_docked,CS(=O)(=O)c1ccccc1NC(=O)N[C@H]1C[C@H]1c1cccc(F)c1,-10.28,ZINC000065359955_docked.dlg,TRUE
172,ZINC000813715464_docked,Cc1cccc(S(=O)(=O)N[C@H](c2ccccc2)[C@@H](O)c2ccccc2)c1C#N,-10.28,ZINC000813715464_docked.dlg,FALSE
173,ZINC000298415930_docked,CC[C@@H](c1ccccc1)N(CC)C(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1,-10.28,ZINC000298415930_docked.dlg,TRUE
174,ZINC000775143624_docked,Cc1ccc(N([C@H]2C=CS(=O)(=O)C2)S(=O)(=O)c2ccc(F)cc2C)cc1C,-10.28,ZINC000775143624_docked.dlg,TRUE
175,ZINC000067095636_docked,CS(=O)(=O)c1ccc(C(=O)N[C@H]2C[C@H]2c2cccc(F)c2)cc1[N+](=O)[O-],-10.27,ZINC000067095636_docked.dlg,TRUE
176,ZINC000156770773_docked,N#Cc1cc(F)ccc1S(=O)(=O)NC[C@@H]1CCCO[C@H]1c1ccccc1,-10.27,ZINC000156770773_docked.dlg,TRUE
177,ZINC000469804075_docked,Cc1ccc(S(C)(=O)=O)cc1S(=O)(=O)NC[C@H](C[C@@H](C)O)c1ccccc1,-10.27,ZINC000469804075_docked.dlg,TRUE
178,ZINC000771190940_docked,CS(=O)(=O)c1ccc(Oc2cc(F)cc([N+](=O)[O-])c2)c([N+](=O)[O-])c1,-10.26,ZINC000771190940_docked.dlg,TRUE
179,ZINC000440394658_docked,CC[C@H](CNS(=O)(=O)c1cc(C)cc(S(C)(=O)=O)c1C)Oc1cccc(F)c1,-10.26,ZINC000440394658_docked.dlg,TRUE
180,ZINC000801173870_docked,C[C@@H](NC(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1)[C@H](O)c1cccc(F)c1,-10.26,ZINC000801173870_docked.dlg,FALSE
181,ZINC000776049683_docked,C[C@H](NC(=O)C(=O)Nc1ccc(S(C)(=O)=O)c(C(F)F)c1)[C@@H](O)c1cccc(F)c1,-10.26,ZINC000776049683_docked.dlg,TRUE
182,ZINC000285185454_docked,C[C@H](NC(=O)Cc1ccccc1S(C)(=O)=O)[C@H](O)c1ccc(F)cc1,-10.25,ZINC000285185454_docked.dlg,TRUE
183,ZINC000484141555_docked,COc1cc([C@@H](C)NCC2(N[C@@H](C)c3ccccc3)CCCC2)ccc1S(C)(=O)=O,-10.25,ZINC000484141555_docked.dlg,TRUE
184,ZINC000743839113_docked,N#Cc1cccc(-c2nnc(CN3CCC([C@H](O)c4ccccc4)CC3)o2)c1,-10.25,ZINC000743839113_docked.dlg,TRUE
185,ZINC000769983007_docked,C[C@@H](C[C@H](O)c1ccccc1)NC(=O)c1ccc(S(C)(=O)=O)c(Br)c1,-10.25,ZINC000769983007_docked.dlg,TRUE
186,ZINC000180301098_docked,C[C@H]1C[C@@H](C)CN(C(=O)c2ccc(S(C)(=O)=O)c(Br)c2)C1,-10.25,ZINC000180301098_docked.dlg,TRUE
187,ZINC000063180111_docked,CS(=O)(=O)c1cc(S(=O)(=O)Nc2ccccc2Oc2cccc(F)c2)ccc1F,-10.25,ZINC000063180111_docked.dlg,TRUE
188,ZINC000531329133_docked,CS(=O)(=O)CC1(CC(=O)NCc2ccccc2Oc2cccc(F)c2)CC1,-10.25,ZINC000531329133_docked.dlg,TRUE
189,ZINC000443326244_docked,Cc1ccc([C@@H]2OCCC[C@H]2CNS(=O)(=O)c2ccc(F)cc2C#N)cc1,-10.25,ZINC000443326244_docked.dlg,TRUE
190,ZINC000610700872_docked,Cc1ccccc1CN1CCCN(S(=O)(=O)c2ccc(F)cc2C#N)CC1,-10.25,ZINC000610700872_docked.dlg,TRUE
191,ZINC000295846956_docked,N#Cc1cc(F)ccc1CS(=O)(=O)N[C@H]1CCCC12CCOCC2,-10.25,ZINC000295846956_docked.dlg,TRUE
192,ZINC000802064409_docked,CS(=O)(=O)c1ccc(C(=O)O[C@@H](c2ccccc2)c2cccc(F)c2)cc1[N+](=O)[O-],-10.25,ZINC000802064409_docked.dlg,FALSE
193,ZINC000747061789_docked,COc1cc(C(=O)/C=C\c2ccccc2-c2ccccc2)ccc1S(C)(=O)=O,-10.25,ZINC000747061789_docked.dlg,TRUE
194,ZINC000796420367_docked,Cc1ccccc1[C@@H](O)C1CCN(Cc2nnc(-c3cccc(C#N)c3)o2)CC1,-10.24,ZINC000796420367_docked.dlg,FALSE
195,ZINC000472318982_docked,C[C@@H]1C[C@@H](c2cccc(F)c2)N(S(=O)(=O)c2ccc(S(C)(=O)=O)c(F)c2)C1,-10.24,ZINC000472318982_docked.dlg,TRUE
196,ZINC000916308451_docked,CS(=O)(=O)c1ccccc1CNS(=O)(=O)[C@@H]1C[C@@H]1c1cccc(F)c1,-10.24,ZINC000916308451_docked.dlg,FALSE
197,ZINC000443321656_docked,N#Cc1cc(F)ccc1S(=O)(=O)N[C@@H]1CC(=O)N([C@@H]2C[C@@H]2c2ccccc2)C1,-10.24,ZINC000443321656_docked.dlg,TRUE
198,ZINC000471312084_docked,CS(=O)(=O)c1ccc(S(=O)(=O)N(C2CC2)[C@H]2CCc3ccccc32)cc1F,-10.24,ZINC000471312084_docked.dlg,TRUE
199,ZINC000295846958_docked,N#Cc1cc(F)ccc1CS(=O)(=O)N[C@@H]1CCCC12CCOCC2,-10.24,ZINC000295846958_docked.dlg,TRUE
200,ZINC000539912898_docked,Cc1ccccc1CN(C(=O)c1ccc(S(C)(=O)=O)c(Br)c1)C1CC1,-10.24,ZINC000539912898_docked.dlg,TRUE
201,ZINC000916308453_docked,CS(=O)(=O)c1ccccc1CNS(=O)(=O)[C@H]1C[C@H]1c1cccc(F)c1,-10.24,ZINC000916308453_docked.dlg,FALSE
202,ZINC000184878387_docked,Cc1cc(C(=O)O)cc(S(=O)(=O)NC[C@H](c2cccc(F)c2)N(C)C)c1F,-10.24,ZINC000184878387_docked.dlg,TRUE
203,ZINC000765237689_docked,Cc1cc(S(C)(=O)=O)c(C)c(S(=O)(=O)N[C@H](C)C[C@H](O)c2ccc(F)cc2)c1,-10.23,ZINC000765237689_docked.dlg,TRUE
204,ZINC000775091077_docked,CS(=O)(=O)c1ccc(S(=O)(=O)N(c2ccccc2)[C@@H]2C=CS(=O)(=O)C2)cc1F,-10.23,ZINC000775091077_docked.dlg,TRUE
205,ZINC000743839112_docked,N#Cc1cccc(-c2nnc(CN3CCC([C@@H](O)c4ccccc4)CC3)o2)c1,-10.23,ZINC000743839112_docked.dlg,TRUE
206,ZINC000156770898_docked,N#Cc1cc(F)ccc1S(=O)(=O)NC[C@H]1CCCO[C@@H]1c1ccccc1,-10.23,ZINC000156770898_docked.dlg,TRUE
207,ZINC000810563317_docked,CS(=O)(=O)c1ccccc1CC(=O)O[C@H](c1ccccc1)c1cccc(F)c1,-10.23,ZINC000810563317_docked.dlg,FALSE
208,ZINC000353581659_docked,Cc1ccc(CN[C@H]2CCc3ccc(C#N)cc32)cc1S(C)(=O)=O,-10.23,ZINC000353581659_docked.dlg,TRUE
209,ZINC000806091707_docked,COCc1ccccc1CS(=O)(=O)NC(=O)C1(c2cc(F)cc(C#N)c2)CC1,-10.22,ZINC000806091707_docked.dlg,FALSE
210,ZINC000675682358_docked,Cc1ccc(C(=O)N2CCc3ccccc3[C@H]2C(C)C)cc1S(C)(=O)=O,-10.22,ZINC000675682358_docked.dlg,TRUE
211,ZINC000641691814_docked,COc1ccc(NS(=O)(=O)[C@@H]2C[C@@H]2c2cccc(F)c2)cc1S(C)(=O)=O,-10.22,ZINC000641691814_docked.dlg,TRUE
212,ZINC000574922780_docked,CC1CCN([C@@H](CNS(=O)(=O)Cc2ccc(F)cc2C#N)c2ccccc2)CC1,-10.22,ZINC000574922780_docked.dlg,TRUE
213,ZINC000769983013_docked,C[C@H](C[C@@H](O)c1ccccc1)NC(=O)c1ccc(S(C)(=O)=O)c(Br)c1,-10.22,ZINC000769983013_docked.dlg,TRUE
214,ZINC001264941656_docked,COc1ccc(C(=O)Nc2cc(F)ccc2Oc2ccccc2)cc1S(C)(=O)=O,-10.22,ZINC001264941656_docked.dlg,FALSE
215,ZINC000556953001_docked,Cc1ccc(NC(=O)C(C)(C)c2cc(F)cc(C#N)c2)cc1S(C)(=O)=O,-10.22,ZINC000556953001_docked.dlg,TRUE
216,ZINC000481256870_docked,Cc1ccc(S(C)(=O)=O)cc1S(=O)(=O)N[C@@H]1CC[C@H](c2cccc(F)c2)C1,-10.22,ZINC000481256870_docked.dlg,TRUE
217,ZINC000731038233_docked,O=C1OCc2c1cccc2S(=O)(=O)NCc1ccccc1Oc1cccc(F)c1,-10.22,ZINC000731038233_docked.dlg,TRUE
218,ZINC000519403453_docked,CS(=O)(=O)c1cc(Br)cc(C(=O)NCc2ccccc2Oc2cccc(F)c2)c1F,-10.21,ZINC000519403453_docked.dlg,TRUE
219,ZINC000443932650_docked,Cc1ccc(CNS(=O)(=O)c2ccc(F)cc2C)cc1S(C)(=O)=O,-10.21,ZINC000443932650_docked.dlg,TRUE
220,ZINC000157204722_docked,N#Cc1cc(F)ccc1S(=O)(=O)NC[C@@H]1CCN(CCc2ccccc2)C1,-10.21,ZINC000157204722_docked.dlg,TRUE
221,ZINC000790790318_docked,CS(=O)(=O)c1ccc(Oc2cc(F)cc(I)c2)c([N+](=O)[O-])c1,-10.21,ZINC000790790318_docked.dlg,FALSE
222,ZINC000490151203_docked,Cc1ccc([C@@H](NCCOc2cccc(F)c2)c2cccc(S(C)(=O)=O)c2)cc1,-10.21,ZINC000490151203_docked.dlg,TRUE
223,ZINC000194971885_docked,Cc1ccc(C(=O)N[C@H]2C[C@H]2c2cccc(F)c2)cc1S(C)(=O)=O,-10.2,ZINC000194971885_docked.dlg,TRUE
224,ZINC000437119013_docked,CCN(C(=O)c1ccc(C)c(S(C)(=O)=O)c1)[C@H](Cc1ccc(F)cc1)C(C)C,-10.2,ZINC000437119013_docked.dlg,TRUE
225,ZINC000269784574_docked,C[C@@H](NS(=O)(=O)c1cccc(S(C)(=O)=O)c1)[C@@H](O)c1cccc(F)c1,-10.2,ZINC000269784574_docked.dlg,TRUE
226,ZINC000771734724_docked,C[C@H](NC(=O)c1ccc(Br)c(S(C)(=O)=O)c1)[C@H](O)c1cccc(F)c1,-10.2,ZINC000771734724_docked.dlg,TRUE
227,ZINC000302185469_docked,CC[C@@H](c1ccc(F)cc1F)N1CCN(c2cc(C(C)=O)ccc2S(C)(=O)=O)CC1,-10.2,ZINC000302185469_docked.dlg,TRUE
228,ZINC000443023834_docked,Cc1ccc([C@@H](CNS(=O)(=O)c2ccc(F)cc2C#N)N2CCOCC2)cc1,-10.2,ZINC000443023834_docked.dlg,TRUE
229,ZINC000590588641_docked,CN(C)S(=O)(=O)c1ccccc1CNS(=O)(=O)Cc1ccc(F)cc1C#N,-10.2,ZINC000590588641_docked.dlg,TRUE
230,ZINC000537688045_docked,CC(C)Oc1ccc(F)cc1NC(=O)c1ccc(S(C)(=O)=O)c(Br)c1,-10.2,ZINC000537688045_docked.dlg,TRUE
231,ZINC001206305737_docked,Cc1cc(C#N)cc(NC(=O)N[C@H]2C[C@H]2c2cccc(F)c2)c1,-10.2,ZINC001206305737_docked.dlg,FALSE
232,ZINC000490225273_docked,CS(=O)(=O)N1CCc2cc(C(=O)Nc3ccccc3Oc3cccc(F)c3)ccc21,-10.2,ZINC000490225273_docked.dlg,TRUE
233,ZINC000462960869_docked,C[C@H](N[C@@H]1CCCCC12CCCC2)c1ccc(S(C)(=O)=O)c(F)c1,-10.2,ZINC000462960869_docked.dlg,TRUE
234,ZINC000810803787_docked,Cc1ccc(C)c(S(=O)(=O)NCC(=O)N[C@H](C)[C@H](O)c2ccc(F)cc2)c1,-10.2,ZINC000810803787_docked.dlg,FALSE
235,ZINC000443377530_docked,CN1CCC(N2CCC(CCN(C)S(=O)(=O)c3ccc(F)cc3C#N)CC2)CC1,-10.2,ZINC000443377530_docked.dlg,TRUE
236,ZINC000065415848_docked,Cc1ccc(S(C)(=O)=O)c(NC(=O)N[C@H]2C[C@H]2c2cccc(F)c2)c1,-10.2,ZINC000065415848_docked.dlg,TRUE
237,ZINC000771728666_docked,C[C@H](NC(=O)CCOc1cccc(C(N)=O)c1)[C@@H](O)c1cccc(F)c1,-10.2,ZINC000771728666_docked.dlg,TRUE
238,ZINC000809216706_docked,C[C@H](NC(=O)c1ccc(S(C)(=O)=O)c(Br)c1)[C@@H](O)c1ccccc1,-10.19,ZINC000809216706_docked.dlg,FALSE
239,ZINC000377884667_docked,Cc1ccc(C(=O)N2CCC[C@H]2[C@H](C#N)c2ccccc2)cc1S(C)(=O)=O,-10.19,ZINC000377884667_docked.dlg,TRUE
240,ZINC000766184484_docked,Cc1cc(S(C)(=O)=O)c(C)c(S(=O)(=O)Oc2ccc(C#N)c(C)c2)c1,-10.19,ZINC000766184484_docked.dlg,TRUE
241,ZINC000658068957_docked,C[C@@H](N[C@H]1CCCC12CCCCC2)c1ccc(S(C)(=O)=O)c(F)c1,-10.19,ZINC000658068957_docked.dlg,TRUE
242,ZINC000563790417_docked,Cc1ccc([C@H](CNS(=O)(=O)Cc2ccc(F)cc2C#N)N(C)C)cc1,-10.19,ZINC000563790417_docked.dlg,TRUE
243,ZINC000514061208_docked,CC(C)[C@H](c1ccc(F)cc1)N(C)C(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1,-10.19,ZINC000514061208_docked.dlg,TRUE
244,ZINC000177816181_docked,COc1cc([C@H](C)NC2C3CC4CC(C3)CC2C4)ccc1S(C)(=O)=O,-10.19,ZINC000177816181_docked.dlg,TRUE
245,ZINC000476150341_docked,Cc1ccc(C#N)cc1S(=O)(=O)N1CCC(O)(Cc2ccc(F)cc2)CC1,-10.19,ZINC000476150341_docked.dlg,TRUE
246,ZINC000462960870_docked,C[C@@H](N[C@H]1CCCCC12CCCC2)c1ccc(S(C)(=O)=O)c(F)c1,-10.18,ZINC000462960870_docked.dlg,TRUE
247,ZINC000589925499_docked,COc1ccc(C(=O)Nc2cc(F)ccc2Oc2ccccc2)cc1S(=O)(=O)N(C)C,-10.18,ZINC000589925499_docked.dlg,TRUE
248,ZINC000452068885_docked,C[C@H](NS(=O)(=O)Cc1ccc(F)cc1C#N)[C@@H]1CCC[C@@H](C)C1,-10.18,ZINC000452068885_docked.dlg,TRUE
249,ZINC000810803788_docked,Cc1ccc(C)c(S(=O)(=O)NCC(=O)N[C@@H](C)[C@H](O)c2ccc(F)cc2)c1,-10.18,ZINC000810803788_docked.dlg,FALSE
250,ZINC000516943039_docked,CCN1CCN(Cc2ccccc2CNS(=O)(=O)Cc2ccc(F)cc2C#N)CC1,-10.18,ZINC000516943039_docked.dlg,TRUE
251,ZINC000296004026_docked,CS(=O)(=O)C1(CNS(=O)(=O)Cc2ccc(F)cc2C#N)CCCC1,-10.17,ZINC000296004026_docked.dlg,TRUE
252,ZINC001293146194_docked,CS(=O)(=O)C[C@@H](C(=O)NCc1ccccc1Oc1cccc(F)c1)c1ccccc1,-10.17,ZINC001293146194_docked.dlg,FALSE
253,ZINC000733765008_docked,CS(=O)(=O)c1cc(C(=O)N(CCc2cccc(F)c2)C2CC2)ccc1Br,-10.17,ZINC000733765008_docked.dlg,TRUE
254,ZINC000926324719_docked,C[C@H](NC(=O)NCCc1ccccc1S(C)(=O)=O)[C@@H](O)c1cccc(F)c1,-10.17,ZINC000926324719_docked.dlg,FALSE
255,ZINC000443357938_docked,C[C@@H](CN1C[C@H](C)C[C@@H](C)C1)NS(=O)(=O)c1ccc(F)cc1C#N,-10.17,ZINC000443357938_docked.dlg,TRUE
256,ZINC000580517250_docked,CS(=O)(=O)[C@@H]1CCC[C@@H](NS(=O)(=O)Cc2ccc(F)cc2C#N)C1,-10.17,ZINC000580517250_docked.dlg,TRUE
257,ZINC000831333722_docked,CCC[C@H](NS(=O)(=O)Cc1ccc(F)cc1C#N)[C@@H](O)c1ccccc1,-10.17,ZINC000831333722_docked.dlg,FALSE
258,ZINC000801174679_docked,C[C@@H](NC(=O)c1ccc(S(C)(=O)=O)c([N+](=O)[O-])c1)[C@@H](O)c1ccc(F)cc1,-10.17,ZINC000801174679_docked.dlg,FALSE
259,ZINC000451463399_docked,N#Cc1cc(F)ccc1CS(=O)(=O)N[C@H]1CCC12CCCC2,-10.17,ZINC000451463399_docked.dlg,TRUE
260,ZINC000594863948_docked,CC(C)(C)O[C@@H]1C[C@H](NS(=O)(=O)Cc2ccc(F)cc2C#N)C12CCC2,-10.17,ZINC000594863948_docked.dlg,TRUE
261,ZINC000586280886_docked,COc1ccc(OC)c(S(=O)(=O)N(C(=O)c2cccc(C#N)c2)c2ccc(F)cc2)c1,-10.16,ZINC000586280886_docked.dlg,TRUE
262,ZINC000472756197_docked,Cc1ccc(S(C)(=O)=O)cc1S(=O)(=O)NCC1CCN(CC#N)CC1,-10.16,ZINC000472756197_docked.dlg,TRUE
263,ZINC000269901000_docked,N#Cc1cc(F)ccc1S(=O)(=O)N1CCS(=O)(=O)C2(CCCCC2)C1,-10.16,ZINC000269901000_docked.dlg,TRUE
264,ZINC000269784585_docked,C[C@H](NS(=O)(=O)c1cccc(S(C)(=O)=O)c1)[C@@H](O)c1cccc(F)c1,-10.16,ZINC000269784585_docked.dlg,TRUE
265,ZINC000804485152_docked,Cc1ccc([C@H](O)[C@@H](C)NC(=O)c2ccc(S(C)(=O)=O)c([N+](=O)[O-])c2)cc1,-10.16,ZINC000804485152_docked.dlg,FALSE
266,ZINC000610349331_docked,C[C@H](NC(=O)N[C@H]1C[C@H]1c1cccc(F)c1)c1cccc(C#N)c1,-10.16,ZINC000610349331_docked.dlg,TRUE
267,ZINC000156710917_docked,Cc1ccc(C#N)cc1S(=O)(=O)NC[C@@H](C[C@H](C)O)c1ccccc1,-10.15,ZINC000156710917_docked.dlg,TRUE
268,ZINC000727714490_docked,CS(=O)(=O)c1cc(C(=O)Nc2cc(F)ccc2Oc2ccccc2)ccc1Cl,-10.15,ZINC000727714490_docked.dlg,TRUE
269,ZINC001211973600_docked,N#Cc1cc(F)ccc1S(=O)(=O)NC[C@@H]1CCC[C@H]1c1ccccc1,-10.15,ZINC001211973600_docked.dlg,FALSE
270,ZINC000810919992_docked,C[C@@H](NC(=O)CNS(=O)(=O)c1cccc(C#N)c1)[C@H](O)c1cccc(F)c1,-10.15,ZINC000810919992_docked.dlg,FALSE
271,ZINC000114228525_docked,CS(=O)(=O)c1ccccc1NC(=O)c1cccc(COc2cccc(F)c2)c1,-10.15,ZINC000114228525_docked.dlg,TRUE
272,ZINC000803923315_docked,C[C@H](OC(=O)C1(c2cc(F)cc(C#N)c2)CC1)C(=O)Nc1ccccc1S(C)(=O)=O,-10.15,ZINC000803923315_docked.dlg,FALSE
273,ZINC000751478993_docked,Cc1cc(S(C)(=O)=O)c(C)c(S(=O)(=O)N[C@@H](C)[C@@H](O)c2cccc(F)c2)c1,-10.15,ZINC000751478993_docked.dlg,TRUE
274,ZINC000433984593_docked,COc1ccc(C(=O)Nc2ccc(F)cc2C#N)cc1S(=O)(=O)N1CCCC1,-10.15,ZINC000433984593_docked.dlg,TRUE
275,ZINC001151648640_docked,Cc1ccc(C(=O)Nc2cc(F)cc(C#N)c2)cc1S(=O)(=O)NCc1ccccc1,-10.15,ZINC001151648640_docked.dlg,FALSE
276,ZINC001220285846_docked,Cc1cc(NC(=O)N[C@@H]2C[C@@H]2c2cccc(F)c2)ccc1S(=O)(=O)N(C)C,-10.15,ZINC001220285846_docked.dlg,FALSE
277,ZINC000443027851_docked,Cc1ccc([C@@H](CNS(=O)(=O)c2ccc(F)cc2C#N)N2CCCC2)cc1,-10.15,ZINC000443027851_docked.dlg,TRUE
278,ZINC000493226121_docked,CC(C)[C@@H](C)CN[C@@H](c1cccc(S(C)(=O)=O)c1)c1ccc(F)cc1F,-10.14,ZINC000493226121_docked.dlg,TRUE
279,ZINC000641691816_docked,COc1ccc(NS(=O)(=O)[C@H]2C[C@H]2c2cccc(F)c2)cc1S(C)(=O)=O,-10.14,ZINC000641691816_docked.dlg,TRUE
280,ZINC000428405773_docked,Cc1cccc(S(=O)(=O)NCc2ccc(S(C)(=O)=O)c(Cl)c2)c1C#N,-10.14,ZINC000428405773_docked.dlg,TRUE
281,ZINC000562068158_docked,Cc1ccc(C#N)cc1S(=O)(=O)NC[C@H]1CC[C@@H](c2ccccc2)O1,-10.14,ZINC000562068158_docked.dlg,TRUE
282,ZINC000658069665_docked,COc1cc([C@@H](C)N[C@H]2CCCC23CCCCC3)ccc1S(C)(=O)=O,-10.14,ZINC000658069665_docked.dlg,TRUE
283,ZINC000062887373_docked,Cc1ccc(C(=O)NCc2ccccc2Oc2ccccc2)cc1S(C)(=O)=O,-10.14,ZINC000062887373_docked.dlg,TRUE
284,ZINC000517459446_docked,CS(=O)(=O)c1ccccc1S(=O)(=O)NCc1ccccc1Oc1cccc(F)c1,-10.14,ZINC000517459446_docked.dlg,TRUE
285,ZINC000808333511_docked,CCCCS(=O)(=O)Nc1ccc(S(=O)(=O)Oc2cc(F)cc(C#N)c2)cc1,-10.14,ZINC000808333511_docked.dlg,FALSE
286,ZINC000515100192_docked,CS(=O)(=O)c1ccccc1S(=O)(=O)NCc1cccnc1Oc1cccc(F)c1,-10.14,ZINC000515100192_docked.dlg,TRUE
287,ZINC000615575031_docked,CC(=O)[C@@H]1CCCCN1C(=O)c1ccc(S(C)(=O)=O)c(Br)c1,-10.14,ZINC000615575031_docked.dlg,TRUE
288,ZINC000294549885_docked,N#Cc1cc(F)ccc1CS(=O)(=O)NCc1ccccc1CN1CCCC1,-10.14,ZINC000294549885_docked.dlg,TRUE
289,ZINC000508723806_docked,Cc1ccc(C(=O)NC2(Cc3cccc(F)c3)CCOCC2)cc1S(C)(=O)=O,-10.13,ZINC000508723806_docked.dlg,TRUE
290,ZINC000785744688_docked,CS(=O)(=O)c1cc(C(=O)Nc2ccccc2Oc2ccccc2)ccc1F,-10.13,ZINC000785744688_docked.dlg,TRUE
291,ZINC000657056746_docked,Cc1cc(F)ccc1C[C@H](C)NS(=O)(=O)c1cc(S(C)(=O)=O)ccc1C,-10.13,ZINC000657056746_docked.dlg,TRUE
292,ZINC001276789973_docked,C[C@@H](c1cccc(C#N)c1)N(C)C(=O)c1ccc(Cl)c(S(C)(=O)=O)c1,-10.13,ZINC001276789973_docked.dlg,FALSE
293,ZINC000428420904_docked,C[C@@H](CC(=O)NCc1ccc(S(C)(=O)=O)c(Cl)c1)Cc1cccc(F)c1,-10.13,ZINC000428420904_docked.dlg,TRUE
294,ZINC000493226119_docked,CC(C)[C@H](C)CN[C@@H](c1cccc(S(C)(=O)=O)c1)c1ccc(F)cc1F,-10.13,ZINC000493226119_docked.dlg,TRUE
295,ZINC000474662269_docked,CS(=O)(=O)c1ccc(C(=O)N2CCSC3(CCOCC3)C2)cc1Br,-10.13,ZINC000474662269_docked.dlg,TRUE
296,ZINC000786791639_docked,CS(=O)(=O)c1cc([N+](=O)[O-])ccc1Oc1cc(F)cc([N+](=O)[O-])c1,-10.13,ZINC000786791639_docked.dlg,FALSE
297,ZINC000451435393_docked,C=CCN(CC=C)[C@@H](CNS(=O)(=O)Cc1ccc(F)cc1C#N)C(C)C,-10.12,ZINC000451435393_docked.dlg,TRUE
