Ligand Number	Confidence Score
29739	-0.5327
10209	-0.5328
18739	-0.5328
15171	-0.5328
19710	-0.5329
24209	-0.5329
34757	-0.5330
28885	-0.5330
27323	-0.5330
38179	-0.5330
8290	-0.5330
31332	-0.5331
22712	-0.5331
28934	-0.5331
6729	-0.5332
26770	-0.5333
15679	-0.5334
9971	-0.5334
35413	-0.5335
8721	-0.5335
6224	-0.5335
32826	-0.5336
21953	-0.5336
400	-0.5336
11307	-0.5337
35856	-0.5337
27312	-0.5338
21336	-0.5339
12667	-0.5339
2059	-0.5340
29636	-0.5340
13762	-0.5341
27522	-0.5341
30707	-0.5341
26024	-0.5342
17030	-0.5342
10356	-0.5343
23792	-0.5343
8947	-0.5344
2333	-0.5344
30997	-0.5344
29710	-0.5344
8752	-0.5345
13098	-0.5346
20458	-0.5346
28176	-0.5346
33653	-0.5347
19188	-0.5347
14394	-0.5347
24446	-0.5348
33078	-0.5349
32701	-0.5349
40321	-0.5350
30036	-0.5350
23031	-0.5350
12032	-0.5351
8567	-0.5351
6654	-0.5351
16810	-0.5351
31154	-0.5351
37000	-0.5352
23772	-0.5352
18842	-0.5353
12562	-0.5353
3829	-0.5354
31697	-0.5354
40658	-0.5355
5245	-0.5355
12541	-0.5355
28628	-0.5356
3411	-0.5356
11316	-0.5357
28466	-0.5357
25724	-0.5358
5144	-0.5358
18112	-0.5359
19549	-0.5359
14377	-0.5360
16410	-0.5361
9466	-0.5361
21861	-0.5363
34073	-0.5363
13386	-0.5363
15332	-0.5364
12391	-0.5364
5362	-0.5365
25989	-0.5365
21739	-0.5365
33574	-0.5365
37482	-0.5366
24256	-0.5366
456	-0.5366
11847	-0.5366
3491	-0.5367
2137	-0.5368
38159	-0.5368
25811	-0.5368
18029	-0.5368
21297	-0.5369
31009	-0.5369
35091	-0.5370
18847	-0.5370
23327	-0.5370
27644	-0.5370
716	-0.5370
12254	-0.5371
29236	-0.5371
22288	-0.5371
11408	-0.5372
38926	-0.5373
9945	-0.5373
33510	-0.5373
12437	-0.5373
16987	-0.5375
15191	-0.5375
6171	-0.5376
13194	-0.5376
37242	-0.5377
16306	-0.5377
632	-0.5377
13914	-0.5377
1072	-0.5377
24115	-0.5377
4950	-0.5378
24829	-0.5378
1340	-0.5378
30274	-0.5378
15442	-0.5379
24697	-0.5379
27984	-0.5380
10695	-0.5380
7145	-0.5381
250	-0.5381
20978	-0.5381
11036	-0.5382
689	-0.5382
27891	-0.5382
20396	-0.5382
33399	-0.5382
21955	-0.5382
3906	-0.5383
34803	-0.5384
31240	-0.5384
21190	-0.5384
17544	-0.5385
24459	-0.5386
31242	-0.5386
11051	-0.5387
28560	-0.5388
35098	-0.5388
24591	-0.5388
17857	-0.5388
8685	-0.5388
10378	-0.5389
11807	-0.5389
28279	-0.5390
18667	-0.5390
4556	-0.5390
30831	-0.5390
29174	-0.5391
3846	-0.5391
40728	-0.5391
20767	-0.5391
32814	-0.5392
31798	-0.5393
38094	-0.5393
24567	-0.5393
22786	-0.5394
32899	-0.5394
32829	-0.5394
33675	-0.5395
4297	-0.5395
31170	-0.5396
2709	-0.5396
10492	-0.5396
13696	-0.5397
32760	-0.5397
36696	-0.5397
26776	-0.5398
40154	-0.5398
33071	-0.5399
22252	-0.5399
6695	-0.5399
3659	-0.5399
9102	-0.5399
16946	-0.5399
12074	-0.5399
21221	-0.5400
6897	-0.5400
5141	-0.5400
20754	-0.5401
40046	-0.5401
10849	-0.5401
23397	-0.5401
12204	-0.5401
5820	-0.5402
35619	-0.5402
31603	-0.5402
28874	-0.5403
1020	-0.5404
37055	-0.5404
3066	-0.5404
11819	-0.5404
2425	-0.5404
9405	-0.5405
33839	-0.5405
17787	-0.5405
17545	-0.5406
16960	-0.5406
30276	-0.5406
35678	-0.5406
35991	-0.5406
14332	-0.5406
36543	-0.5407
4690	-0.5408
27320	-0.5408
14353	-0.5408
10755	-0.5409
36055	-0.5409
13656	-0.5409
20791	-0.5409
34705	-0.5410
30765	-0.5410
40830	-0.5410
29122	-0.5411
29707	-0.5411
8550	-0.5411
1169	-0.5411
16432	-0.5412
17320	-0.5412
17912	-0.5412
38256	-0.5412
12398	-0.5412
1466	-0.5412
16289	-0.5413
28743	-0.5413
16286	-0.5413
17940	-0.5414
23080	-0.5414
11579	-0.5414
31116	-0.5414
40343	-0.5414
18325	-0.5415
18803	-0.5416
14279	-0.5416
14419	-0.5417
5493	-0.5418
254	-0.5419
32228	-0.5419
13254	-0.5420
33019	-0.5420
17655	-0.5421
5223	-0.5421
19077	-0.5421
13631	-0.5421
32682	-0.5422
23356	-0.5422
21734	-0.5423
12582	-0.5423
29062	-0.5426
25152	-0.5426
29752	-0.5426
27751	-0.5426
5908	-0.5427
3630	-0.5427
22073	-0.5428
25604	-0.5428
32660	-0.5428
14771	-0.5428
12744	-0.5429
5687	-0.5430
5875	-0.5431
13962	-0.5431
38321	-0.5431
35242	-0.5432
31414	-0.5432
36979	-0.5433
32935	-0.5433
24545	-0.5433
40532	-0.5433
39139	-0.5434
28231	-0.5435
18524	-0.5435
4489	-0.5435
16043	-0.5436
13217	-0.5436
9395	-0.5437
26861	-0.5437
10165	-0.5438
29391	-0.5439
22576	-0.5439
16332	-0.5439
37997	-0.5439
30842	-0.5440
11468	-0.5440
20451	-0.5441
34053	-0.5442
12602	-0.5442
25249	-0.5442
34684	-0.5442
38410	-0.5443
20698	-0.5443
5242	-0.5443
27966	-0.5444
1359	-0.5444
30978	-0.5445
11507	-0.5445
11424	-0.5445
20621	-0.5446
33825	-0.5447
18648	-0.5447
6591	-0.5447
2075	-0.5448
31402	-0.5448
1869	-0.5448
25021	-0.5448
20115	-0.5448
1503	-0.5449
26742	-0.5450
11924	-0.5451
20323	-0.5451
37785	-0.5451
34318	-0.5452
22010	-0.5454
1992	-0.5455
14196	-0.5456
2649	-0.5457
35313	-0.5457
31634	-0.5458
27136	-0.5458
17045	-0.5458
20048	-0.5458
28707	-0.5459
20680	-0.5460
25685	-0.5461
18630	-0.5461
5722	-0.5462
14774	-0.5462
6688	-0.5462
36777	-0.5462
10580	-0.5463
16129	-0.5463
23731	-0.5464
972	-0.5464
5471	-0.5464
16994	-0.5466
620	-0.5467
18736	-0.5468
20037	-0.5469
17388	-0.5470
15390	-0.5470
28240	-0.5470
38216	-0.5470
24375	-0.5470
32748	-0.5471
14804	-0.5471
1469	-0.5472
38405	-0.5472
31097	-0.5472
28729	-0.5472
815	-0.5472
7711	-0.5473
36589	-0.5473
7561	-0.5474
27974	-0.5475
35609	-0.5475
39093	-0.5475
13684	-0.5476
31124	-0.5476
38591	-0.5477
34022	-0.5477
29076	-0.5477
31130	-0.5477
7447	-0.5478
1743	-0.5478
2635	-0.5478
32039	-0.5478
21160	-0.5479
25876	-0.5479
40262	-0.5479
36102	-0.5480
18881	-0.5480
40284	-0.5481
30586	-0.5481
423	-0.5481
14090	-0.5482
27571	-0.5483
32407	-0.5483
27249	-0.5483
3841	-0.5483
29823	-0.5483
6410	-0.5483
22782	-0.5484
30432	-0.5485
25347	-0.5487
11629	-0.5487
1069	-0.5488
417	-0.5488
13852	-0.5488
34549	-0.5488
27039	-0.5489
24313	-0.5489
11428	-0.5489
39689	-0.5490
22688	-0.5490
35523	-0.5490
714	-0.5490
30373	-0.5491
28008	-0.5491
8555	-0.5492
28646	-0.5492
25332	-0.5492
27675	-0.5492
40298	-0.5492
36329	-0.5493
17617	-0.5493
1662	-0.5494
35864	-0.5494
13195	-0.5495
13716	-0.5495
16466	-0.5495
1256	-0.5496
34585	-0.5497
36807	-0.5497
23611	-0.5497
10187	-0.5498
40052	-0.5499
39843	-0.5499
34247	-0.5499
13489	-0.5500
30835	-0.5500
33291	-0.5500
27333	-0.5501
30889	-0.5501
7839	-0.5502
3690	-0.5502
5056	-0.5502
39265	-0.5502
14773	-0.5502
18832	-0.5503
39665	-0.5503
17472	-0.5503
17425	-0.5504
25598	-0.5504
31366	-0.5505
21240	-0.5506
1103	-0.5506
7638	-0.5506
34696	-0.5506
27585	-0.5506
23768	-0.5506
12253	-0.5507
19264	-0.5508
17609	-0.5508
22713	-0.5508
4823	-0.5508
6183	-0.5509
1750	-0.5509
27361	-0.5509
6989	-0.5511
29857	-0.5511
33159	-0.5512
13570	-0.5512
1076	-0.5514
14099	-0.5515
10523	-0.5515
8185	-0.5515
4953	-0.5515
37761	-0.5516
24617	-0.5516
33295	-0.5517
31662	-0.5517
20278	-0.5517
35694	-0.5518
4719	-0.5518
21429	-0.5519
37712	-0.5519
30655	-0.5520
21965	-0.5521
4401	-0.5521
9455	-0.5521
22458	-0.5522
11069	-0.5523
36067	-0.5523
14958	-0.5523
1458	-0.5523
27254	-0.5523
19693	-0.5523
19158	-0.5524
31991	-0.5524
23854	-0.5524
26651	-0.5525
15359	-0.5525
11227	-0.5525
29459	-0.5526
16591	-0.5526
5591	-0.5527
35405	-0.5530
34941	-0.5531
12220	-0.5531
15001	-0.5531
30132	-0.5532
10041	-0.5533
22127	-0.5533
318	-0.5534
30931	-0.5535
23935	-0.5535
33492	-0.5535
18597	-0.5537
4459	-0.5538
15080	-0.5538
331	-0.5539
22058	-0.5539
9903	-0.5540
23997	-0.5540
32479	-0.5541
40602	-0.5541
38757	-0.5542
40613	-0.5544
20293	-0.5544
25993	-0.5544
37190	-0.5545
11857	-0.5545
1348	-0.5545
27781	-0.5546
33214	-0.5546
14119	-0.5547
22185	-0.5547
29784	-0.5547
19136	-0.5547
15420	-0.5548
9071	-0.5548
25447	-0.5548
38272	-0.5549
15968	-0.5550
26779	-0.5550
4331	-0.5551
39355	-0.5552
12296	-0.5552
32530	-0.5552
23637	-0.5552
11317	-0.5552
18536	-0.5552
40553	-0.5552
18641	-0.5553
6719	-0.5553
32561	-0.5553
19982	-0.5554
22043	-0.5554
11636	-0.5554
3819	-0.5555
40840	-0.5555
27083	-0.5556
38543	-0.5556
5045	-0.5556
18051	-0.5557
1351	-0.5557
25344	-0.5559
23701	-0.5559
30198	-0.5560
14574	-0.5560
31549	-0.5560
8055	-0.5560
29032	-0.5560
21060	-0.5561
29328	-0.5561
8257	-0.5561
32403	-0.5561
14966	-0.5561
34634	-0.5562
12123	-0.5562
5179	-0.5562
20969	-0.5562
2846	-0.5562
9429	-0.5562
31256	-0.5562
1382	-0.5562
38680	-0.5563
8621	-0.5563
38910	-0.5564
33578	-0.5565
29888	-0.5566
10427	-0.5566
34466	-0.5566
34399	-0.5567
23091	-0.5567
14461	-0.5567
16196	-0.5567
12675	-0.5568
7890	-0.5568
6579	-0.5568
2884	-0.5569
12942	-0.5569
21043	-0.5569
32072	-0.5569
15769	-0.5570
22434	-0.5570
29300	-0.5571
34430	-0.5571
29646	-0.5572
13317	-0.5572
3649	-0.5572
8989	-0.5572
20145	-0.5573
40415	-0.5574
14781	-0.5574
28233	-0.5574
22702	-0.5574
36394	-0.5574
27730	-0.5575
9591	-0.5576
32806	-0.5576
9175	-0.5576
24624	-0.5576
31731	-0.5577
34104	-0.5577
292	-0.5578
26303	-0.5579
34743	-0.5579
8311	-0.5579
13207	-0.5579
39780	-0.5580
11642	-0.5580
23564	-0.5583
31986	-0.5583
5364	-0.5583
25839	-0.5583
18379	-0.5583
31152	-0.5584
22609	-0.5584
26023	-0.5585
2574	-0.5586
1957	-0.5586
23062	-0.5587
40357	-0.5587
40197	-0.5587
40253	-0.5588
22705	-0.5588
21852	-0.5588
8470	-0.5590
18307	-0.5590
23681	-0.5591
27902	-0.5591
21089	-0.5591
32377	-0.5591
40505	-0.5592
34517	-0.5593
37386	-0.5593
37773	-0.5593
27612	-0.5593
30400	-0.5594
18767	-0.5596
600	-0.5596
17333	-0.5596
3072	-0.5596
23869	-0.5596
4392	-0.5597
6015	-0.5597
34874	-0.5597
19499	-0.5597
14918	-0.5598
13493	-0.5598
14020	-0.5599
8700	-0.5599
19018	-0.5600
16750	-0.5600
24239	-0.5600
6643	-0.5601
30264	-0.5601
22068	-0.5601
9196	-0.5602
4171	-0.5603
11173	-0.5603
7684	-0.5603
33821	-0.5604
221	-0.5604
21829	-0.5604
21484	-0.5605
22169	-0.5605
12322	-0.5605
9101	-0.5605
18662	-0.5605
34647	-0.5605
25248	-0.5606
25292	-0.5607
20511	-0.5607
8768	-0.5607
9000	-0.5607
15261	-0.5607
16678	-0.5608
2821	-0.5608
6981	-0.5608
31631	-0.5608
37726	-0.5609
27882	-0.5609
5062	-0.5609
23050	-0.5610
30527	-0.5612
7324	-0.5612
29578	-0.5612
26332	-0.5612
22936	-0.5613
27318	-0.5613
13992	-0.5614
26628	-0.5614
1783	-0.5614
40734	-0.5614
10304	-0.5616
19274	-0.5616
16363	-0.5616
21179	-0.5616
5534	-0.5617
2850	-0.5617
33673	-0.5618
27076	-0.5618
6111	-0.5618
31127	-0.5618
24498	-0.5619
29301	-0.5620
33298	-0.5621
467	-0.5621
40325	-0.5621
35423	-0.5622
30725	-0.5622
38899	-0.5622
35542	-0.5623
13585	-0.5624
40805	-0.5625
19597	-0.5625
23335	-0.5626
13893	-0.5626
18189	-0.5627
23720	-0.5628
6838	-0.5628
36421	-0.5628
28706	-0.5628
30603	-0.5628
13513	-0.5630
26983	-0.5631
24824	-0.5631
34515	-0.5631
16143	-0.5631
2500	-0.5632
18765	-0.5632
22395	-0.5632
27789	-0.5634
12426	-0.5634
17704	-0.5634
36106	-0.5634
30771	-0.5634
13362	-0.5634
19043	-0.5635
23361	-0.5636
7072	-0.5636
17752	-0.5636
10188	-0.5636
13804	-0.5637
17321	-0.5637
19094	-0.5638
32863	-0.5638
16296	-0.5638
39532	-0.5639
16211	-0.5639
20339	-0.5639
9523	-0.5640
32080	-0.5640
9618	-0.5641
30278	-0.5641
2449	-0.5641
36679	-0.5641
37327	-0.5641
9022	-0.5641
31282	-0.5641
38571	-0.5641
19837	-0.5642
29623	-0.5644
20835	-0.5645
29737	-0.5645
6999	-0.5645
28650	-0.5646
26687	-0.5647
28787	-0.5647
10563	-0.5648
34966	-0.5648
26526	-0.5648
32387	-0.5649
9305	-0.5650
12832	-0.5651
3038	-0.5653
33717	-0.5653
8347	-0.5653
10548	-0.5654
28870	-0.5654
7242	-0.5654
36327	-0.5655
16186	-0.5655
2377	-0.5655
37292	-0.5656
39992	-0.5656
22372	-0.5656
28645	-0.5659
23959	-0.5659
19814	-0.5659
18707	-0.5659
29310	-0.5660
12218	-0.5661
30126	-0.5661
14866	-0.5662
25310	-0.5662
39397	-0.5662
14050	-0.5662
45	-0.5663
16299	-0.5663
17256	-0.5664
35370	-0.5665
2151	-0.5665
9706	-0.5666
12450	-0.5666
2438	-0.5666
32995	-0.5666
26563	-0.5667
27538	-0.5668
23157	-0.5669
15574	-0.5669
10935	-0.5669
15523	-0.5670
31556	-0.5670
8882	-0.5670
7119	-0.5671
27150	-0.5673
31199	-0.5673
16351	-0.5673
36835	-0.5674
24120	-0.5674
31296	-0.5674
3028	-0.5675
31895	-0.5677
7724	-0.5677
6276	-0.5677
17358	-0.5678
37127	-0.5679
23748	-0.5679
1619	-0.5679
1808	-0.5680
13183	-0.5680
34187	-0.5681
34590	-0.5681
28278	-0.5681
14880	-0.5682
11937	-0.5682
28238	-0.5682
12612	-0.5683
34561	-0.5683
27385	-0.5683
20133	-0.5683
23406	-0.5684
32767	-0.5684
3116	-0.5685
4546	-0.5686
17607	-0.5687
18671	-0.5687
3437	-0.5687
21202	-0.5688
24862	-0.5688
31806	-0.5689
15644	-0.5690
27176	-0.5691
37408	-0.5692
33689	-0.5692
34592	-0.5693
26294	-0.5693
4726	-0.5693
35420	-0.5693
2692	-0.5693
33866	-0.5694
20751	-0.5694
30672	-0.5694
28083	-0.5694
14386	-0.5694
12712	-0.5695
14282	-0.5696
28981	-0.5697
17259	-0.5698
28	-0.5699
2009	-0.5700
38361	-0.5700
27086	-0.5701
32666	-0.5701
19624	-0.5701
15987	-0.5702
29287	-0.5702
24743	-0.5702
37307	-0.5703
20285	-0.5703
19440	-0.5703
13165	-0.5703
9623	-0.5704
24988	-0.5705
29668	-0.5706
25244	-0.5707
40119	-0.5707
2755	-0.5707
5635	-0.5708
1368	-0.5708
16320	-0.5708
26609	-0.5708
4337	-0.5709
29407	-0.5709
5058	-0.5710
1676	-0.5710
20874	-0.5710
12041	-0.5711
33872	-0.5711
9372	-0.5713
17746	-0.5713
30312	-0.5714
39393	-0.5714
17748	-0.5715
40730	-0.5716
38250	-0.5716
32213	-0.5716
38638	-0.5716
35797	-0.5716
16446	-0.5716
9304	-0.5716
31106	-0.5717
18914	-0.5717
18141	-0.5718
19658	-0.5719
21006	-0.5719
28869	-0.5720
12837	-0.5721
22886	-0.5722
21980	-0.5722
3264	-0.5722
5372	-0.5723
8460	-0.5723
38927	-0.5723
39772	-0.5724
40795	-0.5724
35514	-0.5725
571	-0.5725
17723	-0.5725
23493	-0.5725
30547	-0.5726
23249	-0.5727
30476	-0.5727
32889	-0.5727
37689	-0.5727
26881	-0.5728
850	-0.5728
26587	-0.5728
23623	-0.5729
13457	-0.5729
8603	-0.5729
3364	-0.5730
3350	-0.5730
13780	-0.5731
21865	-0.5731
34006	-0.5731
16087	-0.5732
14944	-0.5732
30678	-0.5732
1402	-0.5732
18960	-0.5732
23692	-0.5732
23130	-0.5733
13239	-0.5733
13720	-0.5733
32711	-0.5733
7175	-0.5733
7754	-0.5733
18653	-0.5734
38843	-0.5734
4304	-0.5736
31687	-0.5736
24816	-0.5736
21530	-0.5736
7113	-0.5737
13349	-0.5737
6853	-0.5737
29536	-0.5737
22487	-0.5737
22898	-0.5737
3471	-0.5737
236	-0.5740
38945	-0.5741
40260	-0.5741
3387	-0.5741
10572	-0.5741
31993	-0.5741
18616	-0.5742
34383	-0.5743
8790	-0.5743
5726	-0.5743
15445	-0.5744
6966	-0.5745
14633	-0.5745
28409	-0.5745
30784	-0.5745
18332	-0.5746
40651	-0.5746
13198	-0.5746
35870	-0.5746
16238	-0.5746
34288	-0.5746
15441	-0.5746
14657	-0.5747
4378	-0.5747
22385	-0.5747
33982	-0.5747
8069	-0.5748
18652	-0.5748
10055	-0.5748
23008	-0.5748
39810	-0.5749
31105	-0.5749
11868	-0.5749
962	-0.5750
40691	-0.5750
8086	-0.5750
30168	-0.5751
17396	-0.5751
2134	-0.5751
29945	-0.5752
1776	-0.5753
2793	-0.5754
8439	-0.5755
24802	-0.5755
13536	-0.5755
20299	-0.5756
1336	-0.5756
8456	-0.5757
31945	-0.5757
2301	-0.5757
6144	-0.5758
19927	-0.5758
2882	-0.5758
34245	-0.5758
18595	-0.5759
7744	-0.5759
35386	-0.5759
9157	-0.5759
18501	-0.5760
23436	-0.5760
21328	-0.5760
17332	-0.5761
11425	-0.5761
1867	-0.5762
2808	-0.5762
15873	-0.5762
31708	-0.5763
7526	-0.5763
36139	-0.5763
18182	-0.5763
12414	-0.5763
25259	-0.5764
29754	-0.5766
28738	-0.5766
24996	-0.5767
33971	-0.5767
2771	-0.5767
36892	-0.5768
32887	-0.5768
8938	-0.5768
12767	-0.5769
2295	-0.5770
27739	-0.5770
24428	-0.5771
6247	-0.5771
5897	-0.5771
38709	-0.5772
38025	-0.5772
8487	-0.5772
36606	-0.5773
143	-0.5773
2862	-0.5773
13271	-0.5774
40755	-0.5774
3427	-0.5775
3827	-0.5775
14681	-0.5775
2969	-0.5775
3430	-0.5776
26789	-0.5776
347	-0.5776
25722	-0.5776
39138	-0.5776
5220	-0.5778
39259	-0.5778
37707	-0.5779
18426	-0.5779
27230	-0.5779
5784	-0.5779
7031	-0.5779
40249	-0.5779
36430	-0.5779
19868	-0.5780
33151	-0.5781
14862	-0.5781
24851	-0.5781
4582	-0.5781
7860	-0.5781
32555	-0.5782
16488	-0.5783
17869	-0.5783
33499	-0.5783
33136	-0.5784
13488	-0.5784
15691	-0.5785
955	-0.5785
39961	-0.5785
33745	-0.5786
18800	-0.5787
13707	-0.5787
26296	-0.5788
20335	-0.5788
31886	-0.5789
28842	-0.5789
32330	-0.5789
13531	-0.5791
581	-0.5791
28811	-0.5792
31158	-0.5792
22069	-0.5792
1154	-0.5792
11247	-0.5793
35817	-0.5793
29877	-0.5794
23794	-0.5794
13363	-0.5794
1297	-0.5794
12040	-0.5795
19450	-0.5795
26616	-0.5795
27924	-0.5795
36751	-0.5796
39503	-0.5797
13221	-0.5797
6953	-0.5797
17770	-0.5798
25239	-0.5798
20938	-0.5798
35443	-0.5798
23465	-0.5798
15277	-0.5799
15218	-0.5799
34831	-0.5800
30497	-0.5800
13023	-0.5800
18064	-0.5801
18531	-0.5801
22632	-0.5802
6025	-0.5804
23755	-0.5804
14647	-0.5804
4357	-0.5805
23718	-0.5805
745	-0.5805
33545	-0.5806
1835	-0.5806
1702	-0.5806
33567	-0.5809
64	-0.5809
34009	-0.5810
40134	-0.5810
23808	-0.5811
33826	-0.5811
29604	-0.5811
35379	-0.5811
37481	-0.5811
37603	-0.5812
40585	-0.5813
10021	-0.5813
35956	-0.5813
26012	-0.5813
14033	-0.5814
29038	-0.5814
17217	-0.5815
9993	-0.5816
25399	-0.5817
830	-0.5817
7151	-0.5818
25131	-0.5818
24068	-0.5819
5203	-0.5819
5162	-0.5819
40570	-0.5819
10228	-0.5820
2973	-0.5820
16234	-0.5821
38128	-0.5822
21022	-0.5822
39401	-0.5822
4769	-0.5823
12753	-0.5823
34746	-0.5823
16841	-0.5824
20763	-0.5824
21277	-0.5824
27071	-0.5824
33085	-0.5824
15016	-0.5825
709	-0.5825
31562	-0.5825
11875	-0.5825
40403	-0.5826
6078	-0.5826
37586	-0.5826
38475	-0.5828
37450	-0.5828
22850	-0.5828
31793	-0.5829
20974	-0.5830
10851	-0.5831
10307	-0.5831
18854	-0.5832
39618	-0.5833
10815	-0.5833
1377	-0.5833
2801	-0.5834
25837	-0.5834
38791	-0.5834
36824	-0.5835
23762	-0.5836
28113	-0.5838
21888	-0.5838
10579	-0.5839
28937	-0.5840
4091	-0.5840
1164	-0.5840
4041	-0.5840
36960	-0.5842
28930	-0.5842
9839	-0.5842
10019	-0.5843
7222	-0.5843
25475	-0.5843
29800	-0.5843
33845	-0.5843
7287	-0.5844
34939	-0.5844
26511	-0.5844
1268	-0.5844
27092	-0.5845
34217	-0.5845
3538	-0.5848
20470	-0.5849
19509	-0.5851
39814	-0.5852
40762	-0.5852
39365	-0.5854
15635	-0.5855
36609	-0.5856
3171	-0.5856
38319	-0.5856
31875	-0.5856
3281	-0.5857
22076	-0.5857
17297	-0.5858
27162	-0.5858
18724	-0.5858
1552	-0.5858
14985	-0.5858
36059	-0.5859
9437	-0.5859
25428	-0.5861
13619	-0.5861
7665	-0.5861
26767	-0.5861
23348	-0.5862
39268	-0.5862
24500	-0.5863
38034	-0.5863
31732	-0.5864
5522	-0.5865
38354	-0.5865
5614	-0.5865
33015	-0.5865
24470	-0.5866
16342	-0.5869
8810	-0.5870
32326	-0.5870
36437	-0.5870
6761	-0.5871
37736	-0.5872
2263	-0.5873
5895	-0.5874
35161	-0.5874
28620	-0.5874
35286	-0.5875
12016	-0.5875
4166	-0.5875
26386	-0.5875
20221	-0.5875
8712	-0.5875
5928	-0.5876
15538	-0.5877
2894	-0.5878
40696	-0.5878
40244	-0.5878
18274	-0.5880
14865	-0.5880
24673	-0.5881
39105	-0.5881
33040	-0.5881
14168	-0.5881
5022	-0.5882
10377	-0.5882
28268	-0.5882
11216	-0.5882
22878	-0.5882
22480	-0.5882
9487	-0.5883
38737	-0.5883
6655	-0.5883
39354	-0.5884
6754	-0.5885
6537	-0.5885
13248	-0.5886
15558	-0.5886
12278	-0.5886
4065	-0.5886
18393	-0.5887
80	-0.5888
14523	-0.5888
12914	-0.5888
30788	-0.5888
32948	-0.5888
6109	-0.5889
35708	-0.5889
17421	-0.5889
7449	-0.5890
38924	-0.5891
39454	-0.5892
39231	-0.5892
2568	-0.5892
30523	-0.5893
17307	-0.5893
24173	-0.5893
26897	-0.5894
38808	-0.5895
32422	-0.5895
40064	-0.5895
15764	-0.5897
40798	-0.5897
16641	-0.5897
9976	-0.5897
34081	-0.5898
26611	-0.5899
6374	-0.5899
10234	-0.5899
34455	-0.5899
34246	-0.5900
27765	-0.5900
28044	-0.5900
13345	-0.5901
39877	-0.5901
20613	-0.5901
33950	-0.5901
28907	-0.5901
24630	-0.5902
7390	-0.5902
36064	-0.5903
38690	-0.5903
38764	-0.5903
10946	-0.5903
10306	-0.5904
38726	-0.5904
11366	-0.5904
18865	-0.5904
13830	-0.5904
24340	-0.5905
21964	-0.5905
22444	-0.5906
14236	-0.5906
36713	-0.5906
37945	-0.5907
38812	-0.5908
29971	-0.5909
12018	-0.5909
28140	-0.5910
30465	-0.5910
8225	-0.5910
25829	-0.5911
13929	-0.5911
4177	-0.5911
13451	-0.5911
3858	-0.5911
2715	-0.5912
18298	-0.5912
30934	-0.5914
38322	-0.5914
21873	-0.5915
24505	-0.5915
7012	-0.5915
15648	-0.5915
14684	-0.5916
13115	-0.5916
11555	-0.5916
2417	-0.5917
23507	-0.5917
33807	-0.5918
30542	-0.5918
9359	-0.5918
31711	-0.5919
14478	-0.5920
15295	-0.5921
6285	-0.5922
5398	-0.5923
35342	-0.5923
20230	-0.5923
39502	-0.5923
2600	-0.5923
15271	-0.5923
33758	-0.5924
27268	-0.5924
12317	-0.5924
33887	-0.5924
3856	-0.5924
3525	-0.5925
22421	-0.5925
30817	-0.5925
18905	-0.5925
1294	-0.5926
37987	-0.5926
22243	-0.5927
21450	-0.5928
14287	-0.5928
22426	-0.5928
18570	-0.5929
13316	-0.5929
14726	-0.5929
4458	-0.5930
35538	-0.5930
40250	-0.5931
28248	-0.5932
35237	-0.5932
9312	-0.5932
12186	-0.5933
6576	-0.5934
26169	-0.5934
20562	-0.5934
15879	-0.5936
2471	-0.5936
28260	-0.5936
8164	-0.5937
26641	-0.5937
31192	-0.5937
34493	-0.5939
14722	-0.5939
35365	-0.5940
34108	-0.5940
20347	-0.5941
11508	-0.5941
19986	-0.5941
8745	-0.5941
21725	-0.5942
12343	-0.5942
35226	-0.5943
232	-0.5943
5756	-0.5945
6554	-0.5946
39942	-0.5946
16727	-0.5946
21392	-0.5947
14811	-0.5947
8492	-0.5949
8636	-0.5950
15134	-0.5950
23940	-0.5951
3501	-0.5951
32184	-0.5952
38875	-0.5953
25690	-0.5953
39057	-0.5953
19861	-0.5954
22698	-0.5954
2353	-0.5956
4738	-0.5956
14024	-0.5956
17900	-0.5956
40596	-0.5956
32434	-0.5956
39519	-0.5957
6489	-0.5957
36805	-0.5957
37188	-0.5958
16732	-0.5959
28855	-0.5959
40517	-0.5959
39754	-0.5960
2653	-0.5960
35383	-0.5961
8218	-0.5961
24249	-0.5961
16162	-0.5961
17090	-0.5961
38396	-0.5961
21385	-0.5962
38030	-0.5962
11640	-0.5963
15647	-0.5963
39697	-0.5964
4811	-0.5964
2145	-0.5964
4820	-0.5964
20946	-0.5965
28793	-0.5965
32719	-0.5966
28369	-0.5966
3333	-0.5967
32176	-0.5967
21056	-0.5968
28273	-0.5968
26986	-0.5970
34177	-0.5971
27281	-0.5973
15015	-0.5973
35728	-0.5973
27705	-0.5973
34852	-0.5974
38557	-0.5976
1329	-0.5976
38934	-0.5976
13939	-0.5976
1690	-0.5977
27235	-0.5977
31904	-0.5977
1687	-0.5977
40029	-0.5977
5564	-0.5977
6668	-0.5979
2971	-0.5979
32192	-0.5979
11482	-0.5979
14563	-0.5980
21951	-0.5981
30718	-0.5981
1417	-0.5981
14188	-0.5981
29260	-0.5982
21902	-0.5982
19869	-0.5982
7549	-0.5983
9463	-0.5983
22432	-0.5984
32671	-0.5986
1691	-0.5986
31113	-0.5986
36767	-0.5986
14805	-0.5986
2065	-0.5987
14291	-0.5988
17478	-0.5988
27923	-0.5989
38967	-0.5989
